answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
yes like lyme possibl  chronic lyme caus symptom ident ms  treat chronic lyme mean erad mani lyme specialist feel chronic lyme near imposs cure  mani case ms caus lyme  controversi  sinc lyme much like caus symptom ms  see comment: ,1059069,1,715455,10003096,"17,655",univers michigan medic school  mi,35years,"[10073610, 10003512, 11092579, 11682263, 12324491, 10038441, 10056048, 10007158, 11447928, 10009095, 11045923, 11048549, 10000059, 11125645, 10049366, 10530715, 12543253, 11374101, 10027730, 11196657]","21,375,230",vitamin defici  supplement  vitamin  lyme diseas  stress less  vitamin supplement  vitamin b12  child health  vitamin c  homeopathi  ascorb acid  diet  vegetarian diet  herbal supplement  holist medicin  integr medicin  well lifestyl  nutrit support  medicin herb  medit program,randi  baker md earn degre biolog scienc stanford univers attend univers michigan school medicin  also complet resid famili medicin  also complet 4 year postgradu program hahnemann colleg homeopathi found diplom american board integr holist medicin  dr  baker combin western medicin nutrit  herbal  homeopath mindbodi medicin effort identifi correct under caus ill  practic soquel  ca sinc 1988  websit www drrandi org  invit visit facebook page share use health advice: https:  www facebook com page randybakermd 118815558232253 also invit check blog: http:  drrandybak com ,share idea holist medicin mainstream medicin lot learn  believ holist medicin approach hundr year older western medicin either effect mani situat effect  may know someth work doesnt mean discard   need dr  think outsid box  dr  baker provid wonder ontarget answer resourc healthtap   im grate insight  also inspir read learn clear help patient   thank  dr  baker  dr  baker offer time  accur pertin holist medic advic truli take account patient welfar  health  impress thorough   dr  baker outstand physician practic medicin practic combin best system medicin order treat whole patient   pleasur recommend dr  baker expertis herbal supplement  lyme diseas  vegetarian diet  vitamin c  ascorb acid holist medicin   dr baker  vast knowledg holist medicin  learn great deal read inform provid healthtap  recommend dr  baker ,186.0,holist medicin,"12,083",lyme diseas  multipl sclerosi  lumbar punctur  neurolog  sclerosi  bladder,someon chronic lyme diseas treat   still neurolog symptom  bladder dysfunct  pain possibl ms
yes number possibl explan  best get evalu gynecologist special expertis pediatr teen care ,1064789,0,718792,11369163,"5,269",oregon health  scienc univers,31years,"[11080084, 10073610, 10056744, 11682263, 12324491, 11889558, 10000408, 11447928, 11755506, 10013299, 11048549, 11125645, 10003619, 12543253, 12770019, 10000414, 10014642, 11196657, 10011998, 11208135]","34,942,061",abnorm vagin bleed  contracept counsel  intrauterin devic insert  rotterdam polycyst ovarian syndrom pcos panel,nan,dr  collin present sedat  concis  easi answer reflect care  understand person suggest highcalib doc excel bedsid manner full explan   pleasur network  dr  collin provid high qualiti answer patient question  answer thought  point  help  recommend high   would recommend doctor lydia collin knowledg expertis field gynecolog   thought  time answer  great contributor health tap   excel doctor asset healthtap  recommend abnorm vagin bleed,71.0,gynecolog,"7,219",vagin infect  poor person hygien  antibiot  vagin  femal health  children,possibl child teenag without sexual activ vagin infect
depend caus multipl caus knee effus  involv inflamm relat injuri arthriti  ice  elev antiinflammatori start home  swell persist see ortho doc examin knee  drainag needl done offic set  mri sensit detect fluid knee identifi 95% injuri knee ,1067675,2,720398,12056895,358,univers maryland school medicin  md,11years,"[11946179, 11083895, 11202683, 10012463, 10008629, 10005903, 11905564, 12378450, 11198223, 10040221, 9278189]","229,491",sport medicin  knee arthroscopi  shoulder arthroscopi,nan,dr  zooker amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  zooker amaz doctor #nationaldoctorsday2015 #virtualflower1,,sport medicin,244,nsaid  arthrocentesi  antiinflammatori  anti inflammatori drug  mri  magnet reson imag,someon get rid joint effus knee  someon knee effus mri accur  pleas explain dont know
mri 90% specif knee joint effus drain needl  resolv  reduc ice  oral antiinflammatori medic compress  mri 91% sensit 90% specif meniscus tear  presenc effus bear ,1069523,0,720398,12076648,138,new york institut technolog new york colleg osteopath medicin  ny,12years,"[11083895, 12792476, 11927811, 11360477, 7144017, 7445141, 11200824, 7750945, 12130979, 9252065, 7509242, 8198820, 7602318, 8202203]","151,920",concuss  pain joint  sport injuri  steroid joint inject  cortison inject,famili practic train board certifi physician ad qualif board certif sport medicin  focus sport orthoped injuri  interest plateletrich plasma inject  concuss manag  well injuri activ athlet patient ,dr  spain amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  spain amaz doctor #nationaldoctorsday2015 #virtualflower1,2.0,sport medicin,137,nsaid  arthrocentesi  antiinflammatori  anti inflammatori drug  mri  magnet reson imag,someon get rid joint effus knee  someon knee effus mri accur  pleas explain dont know
aspirin weight  risk heart diseas due weight  yes   aspirin consid  white willow bark sourc aspirin ,1088625,0,731936,11203091,"1,493",pennsylvania state univers kansa citi univers medicin bioscienc colleg osteopath medicin  mo,25years,"[10057041, 9209416, 10530715, 10005276, 10074501, 11832999, 10014830, 10014642, 11083895, 11188319, 11087604, 11365213, 10014299, 12593954, 11762547, 10003096, 26076779, 11202683, 10011828, 12653404]","4,445,374",testosteron  nutrit  back pain  holist medicin  vitamin c  joint pain  menopaus  altern medicin  chelat  oxygen  neck pain  male menopaus  hormon androgen  osteopath,practic integr famili medicin use osteopathi patient  offer natur option health challeng mani natur treatment optim health  site www drandrewlipton com,recommend doctor   insight learn someth new answer,11.0,holist medicin,925,high cholesterol  diabet  hypercholesterolemia  niacor  aspirin  yeast  niaspan  bayer  niacin  hypertens,34 year old  365 pds  take niacin  red yeast rice fish oil  high cholesterol  hbp  age consid asprian regimen
head injuri alzheim head injuri can: disrupt blood brain barrier b caus physic damag neuron  lead generat excess oxid stress  collater damag neuron  head injuri may necessarili caus azlheim brain injuri  creat someth look like  see: http:  www ncbi nlm nih gov pubm term=head+injury+alzheim ,1089783,2,743534,11452533,576,univers texa medic branch school medicin  tx,26years,"[10019047, 11889558, 10075023, 10057039, 12673344, 12790320, 11832999, 10011998, 11188319, 11682263, 12355444, 11996614, 12647808, 11205260, 10003568, 11204938, 10003690, 10049374, 10005137, 11144757]","326,221",depress  adhd  child health  anxieti  panic attack  asperg syndrom  transcrani magnet stimul  behavior therapi  behavior modif  autism  lose weight  stress,integr neuropsychiatrist tackl toughest case  cwi  treat resist depress  adhd  train wreck come hormon balanc  use tms  precis pharmacolog  aggress hormon tx need  download app appl android ,outstand physician great bedsid manner      wow  great answer  knowledg ,2.0,psychiatri,204,nan,head injuri caus alzheim
size know relat lynch syndrom affect colon gallbladd  gallbladd polyp sudden condit  small gallbladd polyp observ  like repres cholesterolosi line gallbladd  gallbladd polyp greater 1 cm resolv laparoscop gallbladd surgeri ,1093505,0,749006,10011913,"16,106",univers washington school medicin  wa,34years,"[10040183, 10001527, 11195338, 10056744, 10057975, 11079326, 11045923, 10038441, 10052353, 11682263, 11762547, 10045171, 10070747, 12737571, 10009095, 10014033, 10049366, 10014305, 10530715, 10005496]","17,570,793",cancer  hernia  breast cancer  laparoscop surgeri  surgeri  breast carcinoma  gallston  colon cancer  inguin hernia  abdomin pain  diverticul  gi cancer  abdomin surgeri  laparoscop gallbladd remov,mark hoepfner  md  fac obtain b  cum laud chemistri seattl univers  b  biolog biochemistri univers washington  follow md degre univers washington  train general surgeri mayo clinic rochest  mn  research fellowship gastroenterolog mayo clinic  board certifi american board surgeri  fellow american colleg surgeon  practic las vega  nv 20 year  receiv local las vega top doctor honor 2004  2012  2013  special individu  thorough  detail care patient potenti surgic problem  special interest laparoscop surgeri  surgic oncolog  general surgic condit  work evalu person detail  includ famili physician treat physician patient care manag ,enjoy learn dr  hoepfner respons websit   demonstr wide rang knowledg medicin  yet abl provid concis  relev answer patient question  recommend   excel resourc patient asset healthtap  anybodi take person time  answer patient question without anyth return fine   endors doctor   excel inform provid avvo com public servic  knowledg concis help respons   knowledg quick respons   need doctor like dr  hoepfner    excel  excel  great  succinct answer complex question healthtap   recommend dr  hoepfner   knowledg  care  dedic physician ,21.0,general surgeri,"2,729",cancer  colon cancer  polyp  colon  gallbladd remov  gastroenterolog,likelyhood sudden polyp gallbladd cancer colon cancer person lynch syndrom
normal check fever  that normal  fever symptom dont worsen watch reason ,1117540,1,761921,11495722,545,pisa univers medic school,27years,"[10530701, 10045171, 11193644, 11395347, 10004724, 11365213, 10049374, 11520083, 11940386, 12384496, 11069799, 10006665, 10064405, 11104025, 10014560, 10009814, 11149819, 11449442, 12428301, 11913794]","440,173",healthi eat  abnorm blood pressur  chest pain  low blood pressur  steroid shot,retina specialist passion health person doctor patient engag better modern medicin ,wonder doctor great colleagu healthtap,3.0,ophthalmolog,286,rhiniti  cough  fever  runni nose  hydrat  feed  pediatr,3 month babi littl cough  sneez sometim  runni nose  breast  bottl  feed 
sound like swell base thumb often associ cmc arthriti  cyst caus problem unlik  treatment could includ steroid inject advanc arthroplasti ,1403115,1,762714,12433597,662,loyola univers chicago stritch school medicin  il,36years,"[12229824, 10052353, 11087604, 10000201, 11060227, 12543253, 12763938, 11194676, 10072614, 10023207, 10025089, 10530819, 12292890, 11476575, 11192151, 12499913, 12680451, 10049930, 11447681, 12306593]","322,253",facelift  cosmet surgeri  plastic surgeri  surgeri  pimpl  scar  breast augment  acn  wrinkl  scar  facial pimpl  pink eye  photofaci  liposuct  acn scar  steroid  inject filler  photoderm  herp zoster  cellul,dr  kulick   philosophi healthi level selfesteem one sever factor contribut emot satisfi life  pride one   physic appear affect level selfesteem  sometim  individu may cosmet physic problem caus great person concern  may even dispar selfimag     see  bodi imag     peopl see  problem troublesom person  may seem insignific friend love one  dispar individu   imag exist  often weaken person   selfesteem  lead associ frustrat  anxieti depress  correct measur bridg gap selfimag bodi imag take sever form  surgic nonsurg  cosmet surgeri selfimag panacea  dr  kulick conduct preliminari consult assess individu   need motiv surgeri  numer physic condit signific improv cosmet surgeri  even relat minor procedur eas anxieti associ physic condit  patient dr  kulick clear understand desir chang  procedur plan  dr  michael kulick intern expert plastic surgerythrough cosmet surgeri  dr  kulick help mani patient overcom physic concern birth defect  deform caus injuri  problem attribut genet structur  effect age  case  cosmet surgeri provid heighten level selfesteem enhanc qualiti life  dr  kulick recogn intern expert field plastic surgeri  thing know  board certifi plastic surgeon undergo year extens train adher code ethic proven protocol perform surgic procedur ,great doctor  consist give thought  insight expert advic   welcom addit healthtap,,plastic surgeri,103,arthriti  osteoarthr,hello  mom bad swell bone joint base thumb side wrist thumb   also bad swell  pain middl finger   osteo
osteoarthr common site osteoarthr anoth possibl ganglion cyst give ,1119477,1,762714,12211977,144,univers utah school medicin  ut,29years,"[10070856, 11092579, 35721737, 11801254, 26065005, 10054653, 11056873, 7688099, 7725816, 9256045, 9276118, 9099587]","58,289",diabet  chronic pain  depress  hormon replac,head physician group famili practic special interest metabol disord diabet  hormon replac  cardiovascular diseas  chronic pain  psychiatr condit ,dr  heath amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  heath amaz doctor #nationaldoctorsday2015 #virtualflower1,1.0,famili medicin,59,arthriti  osteoarthr,hello  mom bad swell bone joint base thumb side wrist thumb   also bad swell  pain middl finger   osteo
probabl think osteoarthr thumb finger  though didnt list mom age  certain like  continu acetaminophen  add ibuprofen naproxen toler  wear brace hand appli heat finger thumb pain  need seen get real diagnosi ,2340116,0,762714,10054661,"2,091",duke univers school medicin  nc,41years,"[10014642, 10027730, 11503571, 11452544, 12743300, 12763938, 26076779, 11139349, 11189779, 11499112, 11144895, 12666211, 10003096, 10011828, 12674604, 10055970, 11916444, 10054661, 12684888, 11364968]","1,162,480",headach  cough  dizzi  sore throat  sleep  throat pain  femal health  supplement  skin age  chest pain  migrain headach  cardiovers  backach  common cold  cosmet  laser hair remov  anti age medicin  pain manag  inject filler,practic emerg medicin 25 year branch antiag  holist  integr regen medicin smatter aesthet  love help peopl  dispel anxieti  reliev pain natur safe  explain thing plain languag  think may need emerg care  healthcar concern want know live long happi  health life  hope consult  want ,dr  andrew one respons  knowlegd nutur expert health tap  fortun part health tap communiti ,9.0,emerg medicin,647,arthriti  osteoarthr,hello  mom bad swell bone joint base thumb side wrist thumb   also bad swell  pain middl finger   osteo
